Judgement Case Name,Case Link,Keywords
"The Indian Hotels Company Ltd. vs New Delhi Municipal Council on 27 October, 2016,",https://indiankanoon.org/doc/169217368/,"['supraand', 'affirm', 'dead', 'grid', 'contempl', 'supra', 'letter', 'market', 'till', 'unless', 'consequ', 'sc', 'compon', 'increas', 'judg', 'shop', 'envisag', 'arriv', 'dissolv', '51', 'adequ', 'trade', 'mansingh', 'easement', 'tribun', 'sinc', 'provis', 'mistaken', 'rais', 'septemb', 'premis', 'senior', 'sum', 'provid', 'mahal', 'ignor', 'earn', 'byelaws\x81', 'straight', 'area', 'wealth', 'leas', 'issuanc', 'domain', '2012', 'aspect', '396', 'reflect', 'find', 'formul', 'latin', 'empow', 'gener', 'impugn', 'conduct', 'duti', '1825', 'refer', 'determin', 'fulfil', 'bodi', 'christen', '71a', 'gener', 'sub', '2009', 'artisan', '2013', 'notif', 'impli', 'travel', '672016', 'amount', 'extens', 'forward', 'express', 'hotel', 'grantextensionrenew', 'b\x81', 'thereafterth', '605', 'impos', 'provash', '639', '395', 'base', '714', 'busi', 'content', '08', 'calcutta', 'preced', '37', 'companysocieti', 'refut', 'motiv', 'indic', 'perhap', 'babbar', 'guj', 'limit', 'yearli', 'commun', 'supp', 'assess', '1986', '03', 'exploit', 'invalid', 'consequ', 'necessari', 'commiss', 'law', 'draft', 'limit', 'introduc', 'buttress', 'license', 'land', 'collabor', 'contain', 'principl', 'receiv', '2011address', 'hold', 'collabor', '92', 'adopt', 'exdw1p7', 'kumar', 'x', 'variou', 'properti', 'pw1', 'babbar', '38', 'akin', 'read', 'opt', 'demolish', 'guid', 'exclud', '58', 'wherebi', 'take', 'particular', 'determin', 'stay', 'defin', 'conjoint', 'restraint', 'reserv', 'credit', 'prepar', 'vest', 'venture\x81', 'light', 'temporari', 'defend', '12', 'retrospect', 'advis', 'renew', '180', 'fit', 'applic', '1412', 'da', 'predic', 'entir', 'take', 'issu', 'valid', 'opt', 'js', 'vi2', '81962', '1880', 'involv', 'disclos', 'plea', 'execut', '25', 'grant', 'relat', 'indur', '5of', '63', 'justifi', '17matter', '425', 'creat', 'reflect', '57', 'accord', 'issu', 'ndmc', 'request', 'commun', 'road', 'partner', 'competit', 'no1', 'taj', '1412ihcl', 'punjab', 'mill', 'oblig', 'dal', 'expert', 'method', 'subsect', 'sens', '11accord', 'dispos', 'well', 'horizon', '199', 'nandrajog', 'purpos', 'respons', 'etc', 'gener', 'effect', 'chang', 'hasten', 'bring', '10664', 'miner', 'content', 'runningoperatingmaintain', 'evinc', 'inchoat', 'statutorycorpor', 'complet', 'mnsoi', 'earlier', 'mohapatra', 'agreement', 'deni', 'angl', 'new', 'decis', 'ministeri', 'kanti', 'fetch', 'project', 'honbl', 'origin', 'deliber', 'secur', '50', 'project', 'ltd', 'leas', 'exclud', 'larg', 'exercis', 'auto', 'state', 'coal', 'valid', 'oust', 'west', 'httpindiankanoonorgdoc169217368', 'clear', 'perform', 'ministri', 'basi', 'around', '29', 'telecom', '1961', 'x\x81', 'bench', 'subsect', 'station', 'ix', 'market', '2609', 'urg', 'involv', 'infirm', '1959', '1985', 'extend', 'throughout', '229', 'design', 'limit', 'requir', '1925', 'vacat', 'p', 'issu', 'ldo', '650', 'whereof', 'distinct', 'tourist', 'relev', 'characterist', '1a', 'hand', 'fit', 'preserv', 'govern', 'ambigu', 'unifi', 'ascertain', '75', '22', 'leasedlicenc', 'suffer', 'violat', 'extensionrenew', '2003', 'obtain', 'determin', 'lastli', 'hotel\x81', '12highlight', 'understand', 'volkart', 'claus', 'renewedth', 'exercis', 'miss', '1882', 'debat', 'tanvi', 'reiter', 'consult', 'msmalina', 'kissen', 'expedi', 'gulati', 'regard', 'extrins', '52', 'gajraj', 'owner', 'match', 'grant', 'impugn', 'dl', 'invest', 'entitl', 'manag', 'run', 'place', 'arasmo', 've', 'refer', 'dismiss', 'extern', 'damodhar', 'plaint', 'definit', 'natur', 'profit', 'cso', 'depart', 'respond', 'ii2', 'licensor\x81', 'reason', 'parti', 'loss', 'bhagwanda', 'particip', 'nonbind', '2002', 'equival', 'occup', 'mani', 'legal', 'simpli', 'inform', 'posit', 'plead', 'agre', '11', 'acquir', 'respond', 'alway', 'qua', 'inapplic', 'craft', 'auction', 'affair', 'includ', 'apart', 'toth', 'retain', 'annum', 'facilit', '33', '651', 'receipt', 'evinc', 'iii', 'suppl', 'occupier\x81', 'pend', 'close', 'share', 'invest', 'admit', 'reason', 'discuss', 'bid', 'pursuanc', 'committe', 'iv', 'eye', 'convey', 'still', 'admitt', 'import', 'sold', 'enact', 'receiv', 'establish', 'neither', '60', 'use', 'prolix', 'extend', 'courtth', 'subject', 'make', 'turnov', 'complet', 'default', 'ia', 'visàvi', 'further', 'bargain', 'noncompar', '105', 'formal', '1873', 'financi', '15affair', 'carri', 'mean', 'got', '593', 'line', 'hasth', 'naveen', 'parcel', 'major', 'requir', 'best', 'refus', 'estat', 'cast', 'licens', 'uoi', 'legislatur', '2006', 'subsist', 'put', 'assur', 'pay', 'licenc', 'somerset', 'activ', '370', 'advis', 'plead', 'contain', 'tikaram', 'paragraph', 'part', 'hire\x81', 'deem', 'along', 'exchang', 'exist', 'net', 'dispos', 'purchas', 'proper', '05', 'mrkaran', 'normal', '1997', 'coltd', 'dhanuka', 'make', 'maxim', 'methodolog', 'enter', 'follow', 'dealt', 'helium', 'fact', 'contract', 'negoti', 'manner', '9', 'mangalmurti', 'talk', 'profit', 'free', 'equip', 'durga', 'haat', 'regardless', 'commission', 'matter', 'number', 'corpor', 'fa', 'sequeira', '13', 'disposal\x81', 'erron', 'court', 'favour', 'oblig', 'amend', '22product', 'highlight', 'invok', 'span', 'leaseth', 'transfer', 'continu', 'substanti', '15', 'licens', 'exdw1p6', 'siddharthbhai', 'label', 'enact', 'constru', 'advoc', 'conjoin', 'creat', 'cs', 'spent', 'j', 'bar', 'follow', 'allot', 'enhanc', 'pure', 'altern', 'occupi', 'reli', 'transport', 'telephon', 'ownership', 'call', 'ga', '595', 'alreadi', 'reject', 'opp', 'kmohandass', 'exist', 'support', 'nirman', 'higher', 'pay', 'exhibit', 'acquir', 'revok', 'oblig', '1950', 'isol', 'receipt', 'subject', 'option', 'to\x81', 'thirti', 'sethi', 'singapor', 'time', 'condit', '01', 'dismiss', 'exist', 'solicitor', 'licenc', '107', 'file', 'obvious', 'render', 'oper', 'ahm', 'juli', 'reconsider', 'sent', 'someth', 'dictat', 'discuss', 'built', 'shharish', 'absenc', 'impli', 'power', 'maximum', 'co', 'justif', 'follow', 'lord', 'repres', 'claim', 'appel', '35', 'appoint', 'incur', 'popularli', 'prior', 'sever', 'su', 'viii', 'obtain', 'municip', 'desir', 'landscap', 'compon', 'result', 'let', 'defin', 'pvt', 'contain', 'surround', 'ingredi', 'amend', 'expenditur', 'control', 'expect', 'constru', 'asset', 'integr', 'guarante', 'compani', '2012ihcl', 'exempt', 'construct', 'upon', 'amount', 'appeal', 'differ', 'kamlesh', '48', 'appli', 'equal', 'bar', '554', 'compens', '06', 'neg', 'san', 'success', 'defenc', 'show', 'therebi', 'interpret', 'predecessorininterest', 'construct', '1994', 'andor', 'infer', 'settl', 'impermiss', 'repli', 'run', 'five', '62', 'request', 'post', 'jointli', 'grate', '39', 'satish', 'function', 'intent', 'suresh', 'kamerkar', 'come', 'span', 'sole', 'good', 'wit', 'ambay', 'theirth', '519', 'expens', 'dikshit', '1991', 'benefit', 'record', 'exclus', 'flow', 'includ', 'languag', 'call', 'accept', 'second', '1815', 'whatev', 'servic', 'leav', 'capac', 'contribut', 'equip', 'extension\x81', 'mohanda', 'address', 'nigam\x81', '1411', 'activ', 'judgmentth', 'favor', 'hsrikhi', 'govern', 'warp', 'tandon', 'proprietari', 'trite', 'bharti', 'work', '385', 'kaushik', 'accept', 'hold', 'inadvis', 'lease\x81', 'fresh', 'license', 'lalji', 'case', 'price', 'advantag', 'add', 'competit', 'renew', 'herebi', 'deed', 'rent', 'gourlay', '1996', 'govind', 'perpetu', 'resourc', 'auction', 'conclus', '1973', 'march', 'bid', 'use', 'or', 'regul', 'forward', 'chand', 'culmin', '1963', '2005', 'allot', 'kamekar', 'caption', 'look', 'direct', 'lack', 'fee', 'purport', 'note', 'reexamin', '13recognit', 'negativ', '416', 'actth', 'proprietor', 'expir', 'interpret', 'valu', 'foundat', 'decid', 'sell', 'express', '99', 'payment', 'like', 'jurisdict', 'supersed', 'reflect', '3public', 'secur', 'pen', 'expect', 'alli', '91', '1995', 'reason', '1971', 'date', 'pijush', 'park', 'perpetu', 'record', 'vii', 'agreeabl', 'respons', 'us', 'licensor', '42', 'hire', 'dttdc', 'vidhi', 'evid', 'verma', '578', '655', 'gujarat', 'take', 'uppal', 'consid', 'initi', 'commerci', 'judic', 'rehabilit', 'work', 'fernandez', 'transpar', 'question', 'author', 'chapter', 'sradvoc', 'rfa', 'accept', 'denial', 'mangal', 'statut', 'xx', '475', '2011', 'agenc', 'arrear', 'aggarw', 'declar', 'gupta', '331', 'otherwis', 'permiss', 'condit', 'resort', '54', 'year', 'decid', 'sanction', 'mrrajiv', 'oper', 'ultra', 'rajkiya', 'revis', 'orissa', 'provid', 'ambigu', '2010', 'let', 'impact', 'give', 'charg', '667', 'accordingli', 'contribut', 'conclud', 'materia', '2004', 'suit', '1975', 'mamtaskbth', 'categor', 'offici', 'appel', '5', 'interf', '1926', 'deal', 'building\x81', 'chang', 'banerje', '426', 'pursuant', 'hl', 'commun', 'expir', 'limit', 'ms', '18', 'either', 'envisag', 'legisl', 'guest', 'rightdischarg', 'perman', 'erron', 'negoti', 'own', 'instruct', 'list', 'matter', 'mrsanjay', 'fair', 'acknowledg', 'erstwhil', 'sale', 'firm', 'kristappa', 'instanc', 'attract', 'a\x81', '313', 'agreement', 'bid', 'ratio', 'mrrishi', 'essenti', 'sue', 'later', 'oper', 'calcul', 'sundari', 'bangalor', 'consid', 'territori', 'quarrel', 'argument', 'urbanth', 'entrust', 'month', 'laid', 'council', 'art', 'especi', 'dissolut', 'report', 'per', 'krishanda', 'term', 'intern', 'anr', 'furnish', 'makhija', 'luthra', 'mere', 'assum', 'margarida', 'profit', 'litig', 'money', 'conduct', 'rais', 'render', 'born', 'bound', 'follow', 'stipul', 'pass', 'transfer', '1834', 'never', 'altern', 'pendenc', 'agre', 'uniqu', 'govern', 'vest', 'pertain', '127', 'acr', 'inconsist', 'unambigu', 'minut', 'ad', 'revenu', '368', 'statement', 'use', 'section', 'record', 'contribut', 'ground', 'gazett', 'relat', 'repeat', 'substanti', 'star', 'maintain', 'purpos', 'advanc', 'parti', '2001', 'paid', 'foot', 'opin', 'fund', 'execut', '28', 'empow', 'permeat', 'narayanappa', 'notic', 'operation', 'pattern', 'enter', '205', 'write', 'within', 'equiti', 'sahni', 'loos', 'partit', 'decre', 'payabl', 'municip', 'transport', 'liabl', 'ie', 'prakash', 'everi', 'asset', 'set', 'divid', '34v', 'creation', 'dalui', 'nomenclatur', 'highest', 'cotton', 'extend', 'robinson', 'hardli', 'settl', 'disjoint', 'agre', 'pkbhatia', 'class', 'perform', 'direct', 'enforc', 'scale', 'ashton', 'mrakshay', 'occup', 'similar', 'keep', 'mad', 'gave', 'harmoni', 'evidenc', 'logic', 'june', 'perus', 'basic', 'be', '1725', 'twenti', 'transact', 'mere', 'therefrom', 'approv', 'interchang', '7', 'bombay', 'outsid', 'faqir', '587', 'infract', 'wherein', 'inform', 'biswanath', 'no1man', 'press', 'tourism', '1023', 'jain', 'disput', 'recours', 'godhra', '19th', 'fact', 'direct', 'nigam', 'undoubtedli', 'except', 'submit', 'commenc', 'reli', 'otherwise\x81', '1979', '3981', 'actual', 'payment', 'vi', 'amus', 'shreedhar', 'word', 'possibl', 'enumer', 'hereinabov', 'singl', 'scr', 'instant', 'explan', 'belong', '235', 'incom', 'dilli', 'entiti', '1872', 'direct', 'independ', 'welfar', 'petit', 'brother', 'mention', 'seek', 'quarri', 'ground', 'repres', 'avail', '02', 'hotel', 'forc', '30', '2015were', '429', 'revolv', 'displac', 'regard', 'thereon', 'convert', 'institut', 'envisag', 'cours', 'element', 'furnish', 'letter', 'direct', '481', 'statutori', '61', 'cellular', 'jharkhand', 'giftexchang', 'loss', 'versu', 'unambigu', 'though', 'plan', 'bind', 'record', 'plead', 'man', 'accord', '27', 'sweep', 'need', 'fairli', 'entitl', 'deliv', 'includ', 'acquir', 'widest', 'gross', 'dda', 'reli', 'opd', 'work', '14properti', 'discrimin', 'concern', 'claus', 'note', 'member', '19pandey', '730', 'dilut', 'elsewher', 'specifi', 'point', 'refer', 'relat', 'perform', 'moral', 'particular', 'crossexamin', 'acknowledg', 'live', 'match', 'examin', 'expiri', 'complet', 'resolut', 'suppli', 'unabl', 'alloc', 'written', 'inher', 'obtain', 'chairperson', 'serv', 'licence', 'control', 'bodi', 'chandra', 'contour', 'recommend', 'bracket', 'first', 'requir', 'becom', 'fee', 'depreci', 'demand', 'mode', 'weigh', 'christen', 'sixti', 'relianc', 'beerbhoom', 'discard', '1200000', 'come', 'exist', 'restrain', 'highlight', 'find', 'depart', 'rasananda', 'true', 'ndmcfor', 'pithili', '2007', 'word', 'reiter', 'bye', 'airtel', 'els', 'act', 'renam', '17', 'offic', 'judgment', 'addit', 'undertak', '34', 'ahead', 'air', 'interpret', 'decidendi', 'no66152012', 'mithiliesh', 'certain', 'hear', 'no80992015', 'read', '1911', 'cmt', 'aros', 'appar', 'contend', 'end', 'obligation\x81', 'attorney', '9148', 'final', 'result', 'transfer\x81', '1300', '2a', '9purpos', 'belong', 'form', 'level', 'sought', 'regul', 'ihcl', 'name', 'offic', 'compani', 'cross', 'loom', 'meet', 'hereinaft', 'offer', 'reveal', 'bhatia', 'eight', 'less', 'permiss', '2014', 'rate', 'puran', 'annumth', 'execut', 'save', 'duti', 'invit', 'special', '7singl', 'regist', 'lr', 'effect', 'whenev', 'vide', 'addanki', 'perform', 'superintend', 'violat', 'transact', 'fiduciari', 'look', 'long', 'home', '1073', 'sk', 'generi', 'opinion', 'applic', 'jack', 'comparison', 'pure', 'annual', 'pradeep', 'pakistan', 'debat', 'correl', 'support', 'challeng', 'adverb', 'ilr', 'wpc', 'craftsmen', 'name', '04', 'evict', '6develop', 'irrelev', 'occupi', 'conced', 'piec', 'silk', 'erect', 'letout', 'report', '53', 'sameth', 'rise', 'regard', 'hous', 'incur', '20categor', 'pari', 'msniyati', 'need', 'rest', '2015', 'accru', 'fetch', 'policymak', 'page', 'decid', 'read', 'further', 'compar', 'condit', 'claim', '222', 'k', 'instruct', 'account', 'concern', 'tax', 'mistak', 'offer', 'pratibha', 'suffici', 'octob', 'addit', 'li', 'amount', 'rani', 'ambigu', 'label', 'peopl', 'discriminatori', '2b', 'hometh', 'document', 'provid', '18121976', 'told', '31', 'affair', '41', 'incorpor', 'deal', 'airth', 'extens', 'determin', 'dismiss', 'play', 'make', 'confer', 'particip', 'advers', 'notwithstand', 'seal', 'ihcl', '2355', 'mrvidur', 'bengal', 'statu', 'addit', 'consider', 'build', 'plead', 'next', 'relationship', 'valu', 'two', 'entrepris', 'incorpor', '4ndmc', 'share', 'argu', 'justic', 'breach', 'error', '32', '388', 'conditions\x81', 'b', 'whilst', 'applic', 'haat', 'event', 'evinc', 'concern', 'appli', 'develop', '1987', 'satisfactori', 'bear', 'serv', '765', 'ambit', '10', 'overlook', 'overrid', 'stipul', 'withdrawn', 'suprem', 'abdulla', 'point', '8', 'third', 'licence\x81', 'four', 'urg', 'mention', 'nayar', 'mill', 'without', 'contrari', 'crore', 'compel', '19', 'bahal', 'enterpris', 'termin', 'stipul', '141', 'partiesth', 'cost', 'stand', 'evid', 'human', 'ultim', 'coram', 'implicit', 'ppp', '215', 'field', 'director', 'compet', 'henc', 'necessarili', 'ltd', 'transact', '2149', 'upheld', '6', 'plead', 'orient', 'overlook', 'proceed', 'advoc', 'venturecollaboration\x81', 'commun', '345', 'measur', 'corpor', '14', 'termin', '535', 'requisit', '07', 'abl', 'presuppos', 'contract', 'vire', 'leasede', 'perform', 'mandat', 'fall', 'msbani', 'dehor', 'requir', 'tenabl', 'increas', 'trust', 'arbitrari', '1998', 'repres', 'natur', 'doctrin', 'social', 'interest', 'unauthor', 'way', 'involv', 'build', 'ded', 'predic', 'recommend', 'incumb', 'encumb', 'possess', '14112011', 'trade', 'specif', '1976', 'phrase', 'confirm', 'enumer', 'object', 'rate\x81', 'suggest', 'centr', 'complex', 'demonstr', '47', 'tukaram', 'enterpris', 'licenc', 'claim', 'inform', 'station', 'jurist', 'cooper', 'ejusdem', '59', 'liabil', 'writ', 'led', 'tajdar', 'mohan', 'oper', '185', 'recogn', 'total', 'mahata', 'process', 'no6512013', 'scope', 'industri', 'tenant', 'mutual', 'examin', 'claim', 'rateabl', '1983', 'fix', 'charact', 'mr', '1413', 'immov', 'commun', 'omiss', 'content', 'accord', 'mutual', 'propos', '394', 'april', 'therein', 'prescrib', 'term', 'db', 'ii', 'place', 'repres', 'respect', 'decemb', 'content', 'enhanc', 'legisl', 'msrhea', '713', '2008', 'vsbaljit', 'ought', 'mitter', 'tehbazari', 'secretari', 'realm', 'meet', 'kumarth', '1636', 'contribut', 'creat', 'specif', 'joint', '„', 'request', '1066', '44', 'enjoin', 'chang', 'prove', 'minimum', 'earn', 'mode', 'gener', 'government', 'aforesaid', 'os', 'kripalani', 'sic', '46', 'bidder', 'out\x81', '393', 'lieu', '478', 'note', 'resolut', 'modi', 'period', 'no15302016', 'fixtur', 'urban', 'asia', 'compris', '56', 'inclus', 'consid', 'judgment', 'bhaskara', 'prejudic', 'refer', 'opinion', '24one', 'duke', 'mrharish', '24', 'accept', 'plan', 'september26', 'relief', 'constitut', 'give', 'extensionrenewalfresh', 'ensur', 'properti', 'om', 'handov', 'invok', 'cost', 'oil', 'aris', 'cement', 'bachhittar', 'hierarch', 'vssunita', '1977', 'depend', 'servic', 'hoc', 'immov', 'ever', '297', 'other', 'reason', '1978', 'commerci', 'stood', 'continu', '626', 'singh', 'aris', 'remain', 'ud', 'byelaw', 'liabil', 'mysor', 'polici', 'exercis', 'documentari', 'ndmc', 'settl', '16', 'mp', 'adequ', '09', 'sunil', 'xiv', 'develop', 'entir', '4162b', 'set', 'three', 'demis', 'document', 'year', 'animendra', 'theth', 'discret', 'expand', 'plaintiff', 'earn', 'procedur', 'word', 'appli', 'kaur', 'desir', 'reason', '378', 'ath', '1989', 'toward', 'schedul', 'obtain', 'nagarjuna', 'clearli', 'construct', 'commit', 'yogesh', 'supplement', 'somebodi', 'enter', 'mobil', 'woolen', 'resolv', 'constitutionth', 'fulfil', 'dispos', 'characterist', 'byelaw', 'provid', 'constitut', 'proposit', 'discuss', 'brought', 'kohli', 'seek', 'bear', 'sourc', 'nsalv', 'transfer', 'declar', 'model', 'divis', 'nandi', 'agrawala', 'indic', 'dlt', 'spend', 'subsist', 'lakh', 'common', 'express', 'moud', '1966', 'sourc', 'lr', 'access', 'file', 'final', 'pray', 'maria', 'day', 'automat', 'injunct', 'electr', 'ua', 'whichev', '43', 'leas', 'evict', 'ambica', 'dispos', 'get', 'improperli', 'level', 'beyond', 'thereof', 'karnataka', '20', 'display', 'premis', 'alon', 'ventur', '45', 'august', 'admeasur', 'fourth', 'exhibit', 'thereaft', '1840', 'sole', 'exploit', 'open', 'conduct', 'asid', 'complet', 'boloram', 'advic', 'known', 'februari', 'gather', 'impli', 'titl', 'compens', 'construct', 'ministri', 'renew', 'element', 'measur', 'yesahw', 'direct']"
